contrib1320,contributor,WMT
contrib1320,amount,5000.0
contrib1320,recipient,Chris Cannon
contrib1321,contributor,WMT
contrib1321,amount,3000.0
contrib1321,recipient,Wally Herger
Shellye Archambeau,director,ARB
John M Engler,director,ufpi
Alleva Dominick D,director,WRES
contrib1482,contributor,AIG
contrib1482,amount,16500.0
contrib1482,recipient,Michael Dean Crapo
Philip W Milne,director,MGI
Breene M Kerr,director,CHK
Eddie N Moore Jr,director,OMI
Eddie N Moore Jr,director,UVV
STEN,industry,Food
STEN,revenue,8900000.0
STEN,name,Burger Time
STEN,headquarters,West_Fargo_North_Dakota
contrib1481,contributor,AIG
contrib1481,amount,1000.0
contrib1481,recipient,Anthony D. Weiner
Robert J Lawless,director,CEG
Robert J Lawless,director,MKC
Gary E Rieschel,director,THQI
Anton H George,director,VVC
Paul R Charron,director,CPB
Paul R Charron,director,LIZ
John W Splude,director,GEHL
William D Md Claypool,director,VPHM
Don C Anderson,director,USEG
Kurt W Briner,director,PGNX
IRBT,industry,Household Appliance Manufacturing
IRBT,revenue,189000000.0
IRBT,name,IRobot
IRBT,headquarters,Burlington_Massachusetts
James K Thompson,director,JBHT
J William Freytag,director,IMMC
Clare M Hasler,director,CQB
Paul R Tregurtha,director,FPL
Lewis W Bernard,director,MMC
Emile A Battat,director,ATRI
Ken McBride,director,STMP
Nancy H Bechtle,director,SCHW
George D Lawrence,director,APA
K. Sue Redman,director,APOL
Kenneth H Miller,director,DXPE
Frank P Incropera,director,MOD
Carl Ehmann,director,BTRX
Jean Jacques Bienaime,director,BMRN
Scott Yaphe,director,SNCR
Don W Hubble,director,AGL
Earl D Weiner,director,ACM
VTIV,industry,Management Consulting Services
VTIV,revenue,766200000.0
VTIV,name,"inVentiv Health, Inc."
VTIV,headquarters,Somerset_New_Jersey
L Wilson Berry Jr,director,SXL
Helen H Berkeley,director,None
Robert I Kriebel,director,MEMY
David Bartlett Gould,director,UFPT
S Lee Kling,director,FIZZ
Henry J Massman IV,director,FSTR
Robert C Murray,director,MIR
Jean Peterbroeck,director,NYX
Johnnetta B. Cole,director,MRK
Gerard M Hayden Jr,director,HSTM
RAIL,industry,Railroad Equipment
RAIL,revenue,1444800000.0
RAIL,name,"FreightCar America, Inc."
RAIL,headquarters,Chicago_Illinois
MEAS,industry,"Measuring and Controlling Devices, NEC"
MEAS,revenue,200300000.0
MEAS,name,"Measurement Specialties, Inc."
MEAS,headquarters,Hampton_Virginia
John Roberts,director,MIC
William R Grant,director,MEE
William R Grant,director,DGX
William R Grant,director,EYE
George Parker,director,TRC
Andrew Thomas Molson,director,TAP
Samuel J Anderson,director,VICR
Samuel J Anderson,director,AATI
Kenneth E Stinson,director,VMI
Randall Hart Breitenbach,director,BBEP
Melissa Lora,director,KBH
James F Wright,director,TSCO
James F Wright,director,SPTN
Jeffrey P. Bezos,director,AMZN
Lisa Rosenblum,director,PLUG
L E Simmons,director,OIS
NSM,industry,Semiconductor
NSM,revenue,2158100000.0
NSM,name,National Semiconductor
NSM,headquarters,Santa_Clara_California
Ronald Sugar,director,CVX
Ronald Sugar,director,NOC
Jeffrey Hawthorne,director,PHTN
Robert A. Lutz,director,GM
Robert A. Lutz,director,XIDE
Robert A. Lutz,director,F
George L Lindemann,director,SUG
Harry L Bosco,director,OPXT
ALKS,industry,Pharmaceutical Preparations
ALKS,industry,Biotechnology
ALKS,revenue,240000000.0
ALKS,name,Alkermes Inc.
ALKS,headquarters,Cambridge_Massachusetts
J Livingston Kosberg,director,ACS
David R Voelker,director,SGY
W Leo Kiely III,director,TAP
Jeffrey W Rollins,director,DVD
Udi Toledano,director,USAP
Paul C Obrien,director,None
William Morean,director,JBL
contrib588,contributor,FMC
contrib588,amount,11050.0
contrib588,recipient,Joseph Crowley
contrib589,contributor,FMC
contrib589,amount,46650.0
contrib589,recipient,Mitch McConnell
Geoffrey B Bloom,director,COA
contrib582,contributor,FMC
contrib582,amount,13350.0
contrib582,recipient,Sheldon Whitehouse
BLKB,industry,Prepackaged Software
BLKB,industry,Computer software
BLKB,revenue,191400000.0
BLKB,name,Blackbaud
BLKB,headquarters,Charleston_South_Carolina
CDZI,industry,Water Supply
CDZI,name,"Cadiz, Inc."
CDZI,revenue,600000.0
Andrew Balson,director,BKC
contrib586,contributor,FMC
contrib586,amount,44600.0
contrib586,recipient,Jim Bunning
contrib587,contributor,FMC
contrib587,amount,52150.0
contrib587,recipient,John E. Sununu
contrib584,contributor,FMC
contrib584,amount,17000.0
contrib584,recipient,Robert Foster Bennett
contrib585,contributor,FMC
contrib585,amount,5000.0
contrib585,recipient,Pat Tiberi
William G Howard Jr,director,XLNX
William G Howard Jr,director,CMOS
George K Hickox Jr,director,NTG
William J. Ryan,director,WLP
NUVA,industry,Surgical and Medical Instruments and Apparatus
NUVA,revenue,98100000.0
NUVA,name,"NuVasive, Inc."
NUVA,headquarters,San_Diego_California
COWN,industry,"Investment Banking"
COWN,industry,Investment banking
COWN,revenue,345000000.0
COWN,name,SG Cowen
COWN,headquarters,New_York_New_York
Walter W Noce Jr,director,PLNR
Lionbridge,director,LOJN
Lionbridge,director,LIOX
UAUA,industry,"Air Transportation, Scheduled"
UAUA,industry,Airline
UAUA,name,UAL Corporation
UAUA,revenue,19340000000.0
contrib86,contributor,ABT
contrib86,amount,5000.0
contrib86,recipient,Thomas M. Reynolds
Charles H Rivkin,director,EMAK
Roger G Ackerman,director,BCO
John M Slusser,director,PTIX
Natale S. Ricciardi,director,MCCC
Robert F.X. Sillerman,director,CKXE
John Debree Higgins,director,TBUS
William A Shumaker,director,KEQU
Jeffrey D Buchanan,director,SYNA
Elizabeth Ballantine,director,MNI
GPIC,industry,"Games, Toys, and Children's Vehicles, Except Dolls and Bicycles"
GPIC,revenue,74000000.0
GPIC,name,Gaming Partners International Corporation
GPIC,headquarters,Las_Vegas_Nevada
James M Damian,director,BWLD
Annette Bianchi,director,CPTS
Thomas G Yetter,director,FFEX
John J Murphy,director,CRR
Robert S Kuschke,director,STEN
Micheal H Armacost,director,USU
James Quella,director,CE
James Quella,director,AW
Herbert L Brewer,director,TRGL
Thomas C Israel,director,GRIF
Thomas J Albani,director,SCSS
Tom H Delimitros,director,TTI
Tom H Delimitros,director,PXP
Art Lindenauer,director,RIG
Edward W. Cantrall,director,TELK
Paul D Coombs,director,TTI
Pierre E Leroy,director,ABD
Pierre E Leroy,director,FO
RENT,industry,Media
RENT,industry,Motion Picture and Video Tape Distribution
RENT,revenue,106000000.0
RENT,name,Rentrak
RENT,headquarters,Portland_Oregon
Richard L Bergmark,director,CLB
Leland Tollett,director,JBHT
James W Stewart,director,BJS
Nicholas Konidaris,director,UTEK
William W Neal,director,HMSY
Jerry D Leitman,director,ESL
A Thomas Young,director,GR
Matthew D Walter,director,CAH
John M F Macdonald,director,TRR
AEPI,industry,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing
AEPI,revenue,802100000.0
AEPI,name,AEP Industries Inc.
AEPI,headquarters,South_Hackensack_New_Jersey
Gregory J Corona,director,CCRT
Ursula Burns,director,AXP
Ursula Burns,director,BSX
Stephanie A. Burns,director,GSK
Robert Alvine,director,KAMN
URS,industry,Engineering Services
URS,revenue,4240100000.0
URS,name,URS Corp.
URS,headquarters,San_Francisco_California
Charles W Stryker,director,SRVY
NSR,industry,"Communications Services, NEC"
NSR,revenue,333000000.0
NSR,name,NeuStar
NSR,headquarters,Sterling_Virginia
Patrick H Nettles,director,ACLS
Patrick H Nettles,director,CIEN
Dennis B Mullen,director,RRGB
Steven B Fink,director,LF
W. James McNerney Jr.,director,BA
W. James McNerney Jr.,director,PG
contrib85,contributor,ABT
contrib85,amount,14000.0
contrib85,recipient,John Thune
IPG,industry,Advertising Agencies
IPG,revenue,6190800000.0
IPG,name,Interpublic Group of Companies
IPG,headquarters,New_York_New_York
Marc C Breslawsky,director,BCO
Marc C Breslawsky,director,UIL
Marc C Breslawsky,director,BCR
Erle Nye,director,EAT
David Rickey,director,CYTX
Shann Brassfield,director,BJRI
Neil R Austrian,director,ODP
Neil R Austrian,director,DTV
Steven Mccanne,director,RVBD
Wallace E Olson,director,AVCA
Ellen M Hancock,director,EDS
Ellen M Hancock,director,AET
Ellen M Hancock,director,CL
Geoffrey F Worden,director,WST
Uwe E Reinhardt,director,BSX
Uwe E Reinhardt,director,AGP
Robert K Moses Jr,director,WFT
Robert K Moses Jr,director,GRP
Larry L Enterline,director,CITP
Jean Paul L. Montupet,director,LXK
Hutham S Olayan,director,MS
Richard Nanula,director,BA
Stuart Olsten,director,GTIV
Don H Davis Jr,director,ITW
Don H Davis Jr,director,JRN
NGA,industry,"Coating, Engraving, Heat Treating, and Allied Activities"
NGA,revenue,74100000.0
NGA,name,North American Galvanizing & Coatings Inc
NGA,headquarters,Tulsa_Oklahoma
J Robert Paulson Jr,director,VASC
Scott A Katzmann,director,BWTR
Kenneth J Collins,director,RDYN
Dennis Mehiel,director,None
James A Wells,director,SNSS
E. Neville Isdell,director,KO
James N Sullivan,director,WY
Betsy J Bernard,director,BE
Betsy J Bernard,director,URS
ATSI,industry,"Orthopedic, Prosthetic, and Surgical Appliances and Supplies"
ATSI,industry,Health care
ATSI,industry,Manufacturing
ATSI,revenue,40400000.0
ATSI,name,ATS Medical
ATSI,headquarters,Minneapolis_Minnesota
Richard L Wambold,director,PTV
Richard L Wambold,director,CTB
John W Barnett Jr,director,CACS
Mark A Friedman,director,ICON
Martin S Sussman,director,GFF
Murray H Dashe,director,LDG
John J Park,director,APAC
Bob Kahn,director,QCOM
HDL,industry,"Durable Goods, NEC"
HDL,revenue,1324500000.0
HDL,name,Handleman Company
HDL,headquarters,Troy_Michigan
Robert J Dolan,director,CHC
Steve Rowley,director,EXP
Matthew Oristano,director,USMO
Glenn H Hutchins,director,NDAQ
BMC,industry,Prepackaged Software
BMC,industry,Enterprise software
BMC,industry,Information technology
BMC,industry,Computer software
BMC,revenue,1580400000.0
BMC,name,BMC Software
BMC,headquarters,Houston_Texas
Arun Sarin,director,VOD
Frederick W Gluck,director,AMGN
Jacques S Gansler,director,IRBT
Steven H Wood,director,SHS
Albert S Baldocchi,director,CMG
Yat Tung Lau,director,None
Robert M Sprague,director,RIG
Margaret Jordan,director,MNT
Bruce A Henderson,director,UEIC
BMS,industry,Die-Cut Paper and Paperboard and Cardboard
BMS,industry,Sanitary Paper Products
BMS,industry,Uncoated Paper and Multiwall Bag Manufacturing
BMS,industry,"Coated and Laminated Paper, NEC"
BMS,industry,"Stationery, Tablet, and Related Product Manufacturing"
BMS,industry,Envelope Manufacturing
BMS,industry,"Converted Paper and Paperboard Products, NEC"
BMS,industry,"Packaging Paper and Plastics Film, Coated and Laminated"
BMS,industry,"Plastics, Foil, and Coated Paper Bags"
BMS,revenue,3639400000.0
BMS,name,Bemis Company
BMS,headquarters,Neenah_Wisconsin
BMS,headquarters,Minneapolis_Minnesota
Gregg W. Steinhafel,director,TTC
Gregg W. Steinhafel,director,TGT
H. Patrick Swygert,director,UTX
Martin C. Faga,director,GEOY
Martin C. Faga,director,EDS
Martin C. Faga,director,ATK
Jon S Brumley,director,EAC
Peter Kagan,director,NGLS
John C Wallace,director,CPE
Ian W Diery,director,TBL
Michael A Weiss,director,BGP
Michael A Weiss,director,PSS
Michael A Weiss,director,PSUN
Phillip Dezwirek,director,CECE
Luis Guinot,director,TE
Patrick T Manning,director,STRL
Spencer R Berthelsen,director,ISIS
DTLK,industry,Computer Integrated Systems Design
DTLK,revenue,146000000.0
DTLK,name,Datalink Corporation
DTLK,headquarters,Minneapolis_Minnesota
Taher Elgamal,director,PTEC
Richard G Nadeau,director,IRIS
Frederic M Seegal,director,DRIV
Edwin J Delattre,director,KWR
Arthur J Higgins,director,ZMH
John M Burns,director,None
UTHR,industry,Pharmaceutical Preparations
UTHR,revenue,159600000.0
UTHR,name,United Therapeutics Corporation
UTHR,headquarters,Silver_Spring_Maryland
Gary E Pruitt,director,ITRI
Gary E Pruitt,director,PSA
Essie Whitelaw,director,SXT
Anthony Piszel,director,RHB
TBUS,industry,Other Communications Equipment Manufacturing
TBUS,revenue,51300000.0
TBUS,name,DRI Corporation
TBUS,headquarters,Dallas_Texas
Arthur D Emil,director,NEXM
D Scott Luttrell,director,CBEY
Allen Bloom,director,CYTO
Norman Godinho,director,NETL
Norman Bobins,director,MM
Norman Bobins,director,GAS
Tom Daschle,director,CBG
Craig M Scott,director,None
Steve Martinez,director,AW
A Robert Towbin,director,GRB
Richard J Howell,director,RRGB
Stephen M Slaggie,director,FAST
Michael J Cronin,director,EMC
Steven N Rappaport,director,ICAD
Steven N Rappaport,director,PRST
MGM,industry,Hospitality
MGM,industry,Other Amusement and Recreation Industries
MGM,revenue,7176000000.0
MGM,name,MGM Mirage
MGM,headquarters,Las_Vegas_Nevada
Joseph Ueberroth,director,AMIE
Michael Nakonechny,director,MNT
Jonathan P Ward,director,SLE
David A Wollard,director,D
George L Sing,director,REGN
IM,industry,Computers and Computer Peripheral Equipment and Software
IM,revenue,31357500000.0
IM,name,Ingram Micro
IM,headquarters,Santa_Ana_California
Robert Kapito,director,BLK
Donald Kimelman,director,MDLK
H Richard Lawson,director,LWSN
Brian Mcauley,director,URI
G Wayne Clough,director,TSS
H Furlong Baldwin,director,AYE
H Furlong Baldwin,director,NDAQ
Jerre L Stead,director,CELL
Jerre L Stead,director,MOBE
Jerre L Stead,director,CNXT
Clyde A Heintzelman,director,SVVS
CLRT,industry,Analytical Laboratory Instrument Manufacturing
CLRT,revenue,33600000.0
CLRT,name,"Clarient, Inc."
CLRT,headquarters,San_Juan_Capistrano_California
STXS,industry,Electromedical and Electrotherapeutic Apparatus
STXS,name,"Stereotaxis, Inc."
STXS,revenue,27200000.0
Mike S. Zafirovski,director,GE
Mike S. Zafirovski,director,NT
Mike S. Zafirovski,director,BA
Allan R Lyons,director,FCMC
Allan R Lyons,director,SORC
Bobby J Griffin,director,HBI
PG,industry,Manufacturing
PG,revenue,76476000000.0
PG,name,Procter & Gamble
PG,headquarters,Cincinnati_Ohio
William J Lovejoy,director,PAG
Dale E. Jones,director,KSS
Richard A Jalkut,director,None
Roderick C. McGeary,director,BE
Roderick C. McGeary,director,BVSN
Roderick C. McGeary,director,CSCO
Stanley W Cheff,director,XRIT
Jeffrey H Brotman,director,SBUX
Jeffrey H Brotman,director,COST
Peter Nelson,director,ARIA
Michelangelo A Volpi,director,CLWR
Chester B Black,director,LNCR
Michael J Pint,director,TXCO
Eileen Naughton,director,KNOT
Ted A Fernandez,director,ANSR
Karen Neuburger,director,GES
Claude Mongeau,director,NT
"Chester A. Huber, Jr.",director,XMSR
Robert A Elliott,director,UNS
PANL,industry,Electronic Resistor Manufacturing
PANL,industry,Electron Tube Manufacturing
PANL,industry,Electronic Capacitor Manufacturing
PANL,industry,Electronic Connector Manufacturing
PANL,industry,Semiconductor
PANL,industry,"Electronic Components, NEC"
PANL,industry,Bare Printed Circuit Board Manufacturing
PANL,industry,"Electronic Coil, Transformer, and Other Inductor Manufacturing"
PANL,name,Universal Display Corporation
PANL,revenue,11900000.0
Ann M Drake,director,CAS
Christine M Vujovich,director,KBALB
Oscar Feldenkreis,director,PERY
W Frank Fountain,director,DTE
Ruth Harkin,director,COP
RMD,revenue,716300000.0
RMD,name,ResMed
RMD,headquarters,Poway_California
Dan Glickman,director,CME
Joe T. Ford,director,NPO
Joe T. Ford,director,TXT
Barbara D Carlini,director,GMCR
Edward U Fritzky,director,SONO
Brad Johnson,director,WLSN
Gregory E Johnson,director,BEN
John P Bilbrey,director,MKC
HOTT,industry,Clothing and Clothing Accessories Stores
HOTT,industry,Clothing
HOTT,revenue,751600000.0
HOTT,name,Hot Topic
HOTT,headquarters,Industry_California
HOTT,headquarters,"City_of_Industry,_CA_California"
Barry J Eldridge,director,CLF
W Douglas Blackburn Jr,director,JRCC
Charles A Dill,director,SF
Gary Sutton,director,WBSN
Marvin G Siegert,director,NLS
J Allen Layman,director,RGCO
William Lawrence Patrick,director,None
"C. Raymond Larkin, Jr.",director,ALGN
Dan Kourkoumelis,director,GAP
Dan Kourkoumelis,director,EXPD
R Sanders Williams,director,BMY
R Sanders Williams,director,LH
Derek C Hathaway,director,HSC
Heywood Shelley,director,PLL
contrib612,contributor,GD
contrib612,amount,2000.0
contrib612,recipient,Jeff Miller
contrib613,contributor,GD
contrib613,amount,6000.0
contrib613,recipient,James Langevin
contrib610,contributor,GD
contrib610,amount,4000.0
contrib610,recipient,Gene Taylor
contrib611,contributor,GD
contrib611,amount,5000.0
contrib611,recipient,Jim Moran
contrib616,contributor,GD
contrib616,amount,27050.0
contrib616,recipient,Olympia Snowe
contrib617,contributor,GD
contrib617,amount,5000.0
contrib617,recipient,Candice Miller
David A Gollnick,director,CUTR
contrib615,contributor,GD
contrib615,amount,10000.0
contrib615,recipient,Nancy Pelosi
David R Walt,director,ILMN
Alton E Yother,director,HIBB
Edward W Frykman,director,ACTG
Todd F Bourell,director,GVHR
EXPD,industry,Logistics
EXPD,industry,Arrangement of Transportation of  Freight and Cargo
EXPD,revenue,4626000000.0
EXPD,name,Expeditors International
EXPD,headquarters,Seattle_Washington
Thomas E Timbie,director,WMGI
Thomas E Timbie,director,AMMD
Thomas E Timbie,director,EVVV
Donald G Graham III,director,FSCI
MOLX,name,Molex
MOLX,revenue,3265900000.0
Frank S Mcgaughey III,director,HVT
Marian L. Heard,director,CVS
Marian L. Heard,director,BSMD
contrib946,contributor,NOC
contrib946,amount,1000.0
contrib946,recipient,Walter B. Jones
Matthew H Kamens,director,JNY
D Ridgely Bolgiano,director,IDCC
John Sperling,director,APOL
Thomas Noonan,director,WRES
C Larry Bradford,director,PSPT
Thomas Braxton King,director,ALXA
Ólafur Jóhann Ólafsson,director,TWX
Ólafur Jóhann Ólafsson,director,SNE
Michael Balmuth,director,ROST
Brian Crowley,director,BSQR
Louis S Gimbel III,director,GLF
DUCK,industry,Retailing
DUCK,industry,Variety Stores
DUCK,revenue,475300000.0
DUCK,name,Duckwall-ALCO Retail Stores
DUCK,headquarters,Abilene_Kansas
Sally Pearson,director,CKP
contrib1602,contributor,BAC
contrib1602,amount,5000.0
contrib1602,recipient,Tom Feeney
SEAC,industry,Radio and Television Broadcasting and Communications Equipment
SEAC,revenue,161300000.0
SEAC,name,"SeaChange International, Inc."
SEAC,headquarters,Acton_Massachusetts
SEAC,headquarters,Maynard_Massachusetts
Cabot Juan Enriquez,director,CBT
contrib771,contributor,JNJ
contrib771,amount,5000.0
contrib771,recipient,Heath Shuler
contrib770,contributor,JNJ
contrib770,amount,2000.0
contrib770,recipient,Adam Smith
contrib773,contributor,LLL
contrib773,amount,4500.0
contrib773,recipient,Dutch Ruppersberger
W Frank Dr King,director,IBAS
W Frank Dr King,director,NMSS
contrib775,contributor,LLL
contrib775,amount,4500.0
contrib775,recipient,Jerry Lewis
Kees J Storm,director,BAX
contrib777,contributor,LLL
contrib777,amount,2500.0
contrib777,recipient,Gene Taylor
James L Wainscott,director,AKS
contrib779,contributor,LLL
contrib779,amount,5000.0
contrib779,recipient,Bennie Thompson
contrib778,contributor,LLL
contrib778,amount,5000.0
contrib778,recipient,Bill Young
Frederick Richard Reed,director,ABXA
Willem  P. Roelandts,director,XLNX
Anthony Chidoni,director,GES
Darren Battistoni,director,CYCL
contrib808,contributor,LLY
contrib808,amount,5000.0
contrib808,recipient,Gary Miller
Jody Miller,director,CPLA
Jody Miller,director,TRW
Gregory D. Brenneman,director,JCG
Gregory D. Brenneman,director,HD
Gregory D. Brenneman,director,ADP
Gregory D. Brenneman,director,BKC
DMRC,industry,Computer Integrated Systems Design
DMRC,revenue,104200000.0
DMRC,name,Digimarc Corporation
DMRC,headquarters,Beaverton_Oregon
Guy Henshaw,director,FIC
PTIX,industry,Bare Printed Circuit Board Manufacturing
PTIX,revenue,48400000.0
PTIX,name,"Performance Technologies, Incorporated"
PTIX,headquarters,Rochester_New_York
David G Maffucci,director,MLM
Anthony L Winczewski,director,KONA
Lester J Ph D Kaplan,director,ACAD
Robert D Welding,director,FSS
Will D Davis,director,DDS
Bret W Wise,director,RX
Diane Price Baker,director,None
Gary J Knight,director,KNX
contrib1461,contributor,JPM
contrib1461,amount,48800.0
contrib1461,recipient,Charles Schumer
contrib1460,contributor,JPM
contrib1460,amount,3500.0
contrib1460,recipient,Dennis Moore
Stanley K Honey,director,KVHI
Johannes Mohn,director,ADBL
Kip Allen Frey,director,ISPH
contrib1464,contributor,JPM
contrib1464,amount,72100.0
contrib1464,recipient,John McCain
Alix Marduel,director,CORT
contrib1466,contributor,JPM
contrib1466,amount,20800.0
contrib1466,recipient,Kay Bailey Hutchison
Richard M. Cashin,director,TWI
Robert B Mcgehee,director,PGN
David R Loesch,director,None
EVCI,industry,Educational services
EVCI,revenue,64700000.0
EVCI,name,EVCI Career Colleges Holding Corp.
EVCI,headquarters,Yonkers_New_York
Charles P Mccausland,director,DRCO
Aelred J Kurtenbach,director,DAKT
Richard P Magnuson,director,CWT
David H Hughes,director,BRO
David H Hughes,director,DRI
John W Thompson,director,EMAG
Jed Smith,director,DSCM
Thomas E Whytas,director,None
Chi-ping Hsu,director,MOSY
Rosendo G Parra,director,EAT
Bruce Krehbiel,director,FCSX
Rakesh Sachdev,director,RBC
Albert A Koch,director,SPW
Peter S Watson,director,FLR
Charles Scott Gibson,director,TQNT
Charles Scott Gibson,director,PXLW
Erroll B. Davis Jr.,director,UNP
Erroll B. Davis Jr.,director,LNT
Erroll B. Davis Jr.,director,GM
Erroll B. Davis Jr.,director,PPG
Erroll B. Davis Jr.,director,BP
HHGP,industry,Help Supply Services
HHGP,revenue,1373500000.0
HHGP,name,"Hudson Highland Group, Inc."
HHGP,headquarters,New_York_New_York
David Jessick,director,BGFV
David Jessick,director,SORC
William R. Johnson,director,HES
William R. Johnson,director,HNZ
William R. Johnson,director,CLX
William R. Johnson,director,EMR
Sara Levinson,director,HOG
Sara Levinson,director,M
"Lloyd I. Miller, III",director,STMP
Charles F Tarzian,director,CMKG
Steven L Miller,director,RRI
Michael P Connors,director,RHD
TESS,industry,Other Electronic Parts and Equipment Merchant Wholesalers
TESS,revenue,492300000.0
TESS,name,TESSCO Technologies Incorporated
TESS,headquarters,Hunt_Valley_Maryland
AXR,industry,"Business Services, NEC"
AXR,revenue,204800000.0
AXR,name,AMREP Corporation
AXR,headquarters,Princeton_New_Jersey
AXP,industry,"Short-Term Business Credit Institutions, Except Agricultural"
AXP,revenue,27136000000.0
AXP,name,American Express
AXP,headquarters,Wilmington_Delaware
AXP,headquarters,New_York_New_York
Shirish Sathaye,director,ARUN
Terrence P Dunn,director,KSU
Douglas L Jacobs,director,FIG
Bonnie K Wachtel,director,VSEC
Steven B. Engle,director,XOMA
Gary W Pace,director,None
Gary W Pace,director,RMD
Richard Sommer,director,ZIPR
Peter Tombros,director,ALO
Brett Moyer,director,NMGC
Donald G. Cook,director,CR
Donald G. Cook,director,BNI
CVCO,industry,Manufactured Home (Mobile Home) Manufacturing
CVCO,revenue,169100000.0
CVCO,name,"Cavco Industries, Inc."
CVCO,headquarters,"Phoenix,_AZ_Arizona"
Steven F Piaker,director,INTX
AXE,industry,"Electrical Apparatus and Equipment Wiring Supplies, and Construction Materials"
AXE,revenue,4938600000.0
AXE,name,Anixter International
AXE,headquarters,Glenview_Illinois
Richard J Hauser,director,KONA
James E Mcgehee Jr,director,PNCL
Charles O. Holliday,director,DD
Charles O. Holliday,director,DE
AXL,industry,Motor Vehicle Parts and Accessories
AXL,revenue,3191700000.0
AXL,name,"American Axle & Manufacturing Holdings, Inc."
AXL,headquarters,Detroit_Michigan
Eric B Siegel,director,EE
IKAN,industry,Semiconductor
IKAN,industry,Telephone and Telegraph Apparatus
IKAN,revenue,134700000.0
IKAN,name,Ikanos Communications
IKAN,headquarters,Fremont_California
John C Guttilla,director,None
Ronald Codd,director,DDUP
Laura D'Andrea Tyson,director,MS
Laura D'Andrea Tyson,director,T
Laura D'Andrea Tyson,director,EK
David M Mcclanahan,director,CNP
Thomas G Plaskett,director,RSH
Alexis Herman,director,MGM
Kevin Verner,director,BYI
Kenneth P Mortimer,director,PSD
Jim Courter,director,IDT
Robert Nardelli,director,HD
HTCH,industry,Manufacturing
HTCH,name,Hutchinson Technology Incorporated
HTCH,revenue,721500000.0
Steven R. Goldring,director,TELK
Matthew H Knight,director,SDIX
Arthur Schleifer Jr,director,FNET
Graeme Macletchie,director,ALOT
Neil A Mclachlan,director,ACMR
William Coleman,director,SYMC
PARL,industry,"Perfumes, Cosmetics, and Other Toilet Preparations"
PARL,name,"Parlux Fragrances, Inc."
PARL,revenue,134400000.0
Harold Kahn,director,WTSLA
David J Simpson,director,KCI
Matthew P Lawlor,director,ORCC
Steven Mark Schmidt,director,SNS
ISLN,industry,Computer Storage Device Manufacturing
ISLN,revenue,62300000.0
ISLN,name,Isilon
ISLN,headquarters,Seattle_Washington
Ronald A Rittenmeyer,director,EDS
Ronald A Rittenmeyer,director,R
Michael John Murray,director,CNW
Michael John Murray,director,ELOY
contrib949,contributor,NOC
contrib949,amount,10000.0
contrib949,recipient,Thad Cochran
Mike McNamara,director,FLEX
Peter Hoetzinger,director,CNTY
Michael Sabia,director,CLWR
William Randolph Hearst III,director,HTV
William Randolph Hearst III,director,JNPR
Elisha W Finney,director,THOR
Jeffrey B. Kindler,director,PFE
Mory Ejabat,director,ZHNE
Mario Ferrari,director,DEVC
Constantin R Boden,director,IRM
Kelvin R. Westbrook,director,ADM
Kelvin R. Westbrook,director,AGL
James G Oconnor,director,ASHW
CHNL,industry,Other Communications Equipment Manufacturing
CHNL,revenue,109100000.0
CHNL,name,Channell Commercial Corporation
CHNL,headquarters,Temecula_California
J Thomas Presby,director,INT
J Thomas Presby,director,TIF
J Thomas Presby,director,FSLR
J Thomas Presby,director,AEO
James L. Donald,director,SBUX
Lee Fisher,director,RSC
Raymond D Croghan,director,CROX
Keith Barnes,director,VRGY
Jack Tyrrell,director,RGC
SBAC,industry,"Communications Services, NEC"
SBAC,revenue,351100000.0
SBAC,name,SBA Communications Corporation
SBAC,headquarters,Boca_Raton_Florida
John L Castello,director,XOMA
Felix Zandman,director,VSH
Charles E Stewart,director,ALB
Kavitark Ram Shriram,director,GOOG
Edmund B Cronin Jr,director,POM
Kevin J Dunn,director,None
Michael E Dedomenico,director,IBI
Jackie M. Ward,director,EFX
Jackie M. Ward,director,WLP
Jackie M. Ward,director,BAC
Jackie M. Ward,director,FLO
Jackie M. Ward,director,SYY
Jackie M. Ward,director,SANM
C William Zadel,director,None
John Mutch,director,PTEC
John Mutch,director,EDGR
Kathy J. Higgins Victor,director,BBY
John R Eisenbrey Jr,director,ARTNA
William P Miller II,director,CME
William P Miller II,director,AXL
Harry S Cherken Jr,director,URBN
D Frank Harrison,director,BRNC
Kirby G Pickle,director,TWTC
M Walter Dalessio,director,EXC
Thomas K Langbein,director,DCAI
Robert C Sledd,director,PFGC
Robert C Sledd,director,POOL
Richard Tressler,director,AVX
Leonard Caronia,director,SGK
contrib1036,contributor,RTN
contrib1036,amount,6500.0
contrib1036,recipient,Ike Skelton
Tony Alvarez,director,LDIS
Amir H Kalali,director,CYPB
W Eric Carlborg,director,NILE
Antonio Borges,director,HSII
Tamara J Erickson,director,PKI
Chilton D Varner,director,BRO
Terry Carlitz,director,PHTN
Harry L Casari,director,ORNG
Harry L Casari,director,MEAD
Douglas C Yearley,director,X
Douglas C Yearley,director,MRO
Douglas C Yearley,director,HSII
William R. Rhodes,director,COP
William R. Rhodes,director,C
Kurtis Dean Gramley,director,None
Daniel Bernstein,director,BELFA
Patrick F Brennan,director,VCI
Brian Halla,director,CSCO
Brian Halla,director,NSM
TXCC,industry,Semiconductor
TXCC,revenue,38900000.0
TXCC,name,TranSwitch Corporation
